stat_name,value,description
system.cpus12.icache.overallMshrHits::cpus12.inst,1,number of overall MSHR hits (Count)
system.cpus12.icache.overallMshrHits::total,1,number of overall MSHR hits (Count)
system.cpus12.icache.demandMshrMisses::cpus12.inst,2,number of demand (read+write) MSHR misses (Count)
system.cpus12.icache.demandMshrMisses::total,2,number of demand (read+write) MSHR misses (Count)
system.cpus12.icache.overallMshrMisses::cpus12.inst,2,number of overall MSHR misses (Count)
system.cpus12.icache.overallMshrMisses::total,2,number of overall MSHR misses (Count)
system.cpus12.icache.demandMshrMissLatency::cpus12.inst,283000,number of demand (read+write) MSHR miss ticks (Tick)
system.cpus12.icache.demandMshrMissLatency::total,283000,number of demand (read+write) MSHR miss ticks (Tick)
system.cpus12.icache.overallMshrMissLatency::cpus12.inst,283000,number of overall MSHR miss ticks (Tick)
system.cpus12.icache.overallMshrMissLatency::total,283000,number of overall MSHR miss ticks (Tick)
system.cpus12.icache.demandMshrMissRate::cpus12.inst,0.666667,mshr miss ratio for demand accesses (Ratio)
system.cpus12.icache.demandMshrMissRate::total,0.666667,mshr miss ratio for demand accesses (Ratio)
system.cpus12.icache.overallMshrMissRate::cpus12.inst,0.666667,mshr miss ratio for overall accesses (Ratio)
system.cpus12.icache.overallMshrMissRate::total,0.666667,mshr miss ratio for overall accesses (Ratio)
system.cpus12.icache.demandAvgMshrMissLatency::cpus12.inst,141500,average overall mshr miss latency ((Tick/Count))
system.cpus12.icache.demandAvgMshrMissLatency::total,141500,average overall mshr miss latency ((Tick/Count))
system.cpus12.icache.overallAvgMshrMissLatency::cpus12.inst,141500,average overall mshr miss latency ((Tick/Count))
system.cpus12.icache.overallAvgMshrMissLatency::total,141500,average overall mshr miss latency ((Tick/Count))
system.cpus12.icache.replacements,0,number of replacements (Count)
system.cpus12.icache.ReadReq.misses::cpus12.inst,3,number of ReadReq misses (Count)
system.cpus12.icache.ReadReq.misses::total,3,number of ReadReq misses (Count)
system.cpus12.icache.ReadReq.missLatency::cpus12.inst,421000,number of ReadReq miss ticks (Tick)
system.cpus12.icache.ReadReq.missLatency::total,421000,number of ReadReq miss ticks (Tick)
system.cpus12.icache.ReadReq.accesses::cpus12.inst,3,number of ReadReq accesses(hits+misses) (Count)
system.cpus12.icache.ReadReq.accesses::total,3,number of ReadReq accesses(hits+misses) (Count)
system.cpus12.icache.ReadReq.missRate::cpus12.inst,1,miss rate for ReadReq accesses (Ratio)
system.cpus12.icache.ReadReq.missRate::total,1,miss rate for ReadReq accesses (Ratio)
system.cpus12.icache.ReadReq.avgMissLatency::cpus12.inst,140333.333333,average ReadReq miss latency ((Tick/Count))
system.cpus12.icache.ReadReq.avgMissLatency::total,140333.333333,average ReadReq miss latency ((Tick/Count))
system.cpus12.icache.ReadReq.mshrHits::cpus12.inst,1,number of ReadReq MSHR hits (Count)
system.cpus12.icache.ReadReq.mshrHits::total,1,number of ReadReq MSHR hits (Count)
system.cpus12.icache.ReadReq.mshrMisses::cpus12.inst,2,number of ReadReq MSHR misses (Count)
system.cpus12.icache.ReadReq.mshrMisses::total,2,number of ReadReq MSHR misses (Count)
system.cpus12.icache.ReadReq.mshrMissLatency::cpus12.inst,283000,number of ReadReq MSHR miss ticks (Tick)
system.cpus12.icache.ReadReq.mshrMissLatency::total,283000,number of ReadReq MSHR miss ticks (Tick)
system.cpus12.icache.ReadReq.mshrMissRate::cpus12.inst,0.666667,mshr miss rate for ReadReq accesses (Ratio)
system.cpus12.icache.ReadReq.mshrMissRate::total,0.666667,mshr miss rate for ReadReq accesses (Ratio)
system.cpus12.icache.ReadReq.avgMshrMissLatency::cpus12.inst,141500,average ReadReq mshr miss latency ((Tick/Count))
system.cpus12.icache.ReadReq.avgMshrMissLatency::total,141500,average ReadReq mshr miss latency ((Tick/Count))
system.cpus12.icache.power_state.pwrStateResidencyTicks::UNDEFINED,2114211250,Cumulative time (in ticks) in various power states (Tick)
system.cpus12.icache.tags.tagsInUse,1.999799,Average ticks per tags in use ((Tick/Count))
system.cpus12.icache.tags.totalRefs,0,Total number of references to valid blocks. (Count)
system.cpus12.icache.tags.sampledRefs,0,Sample count of references to valid blocks. (Count)
system.cpus12.icache.tags.avgRefs,nan,Average number of references to valid blocks. ((Count/Count))
system.cpus12.icache.tags.warmupTick,137000,The tick when the warmup percentage was hit. (Tick)
system.cpus12.icache.tags.occupancies::cpus12.inst,1.999799,"Average occupied blocks per tick, per requestor ((Count/Tick))"
system.cpus12.icache.tags.avgOccs::cpus12.inst,0.000488,Average percentage of cache occupancy ((Ratio/Tick))
system.cpus12.icache.tags.avgOccs::total,0.000488,Average percentage of cache occupancy ((Ratio/Tick))
system.cpus12.icache.tags.occupanciesTaskId::1024,2,Occupied blocks per task id (Count)
system.cpus12.icache.tags.ageTaskId_1024::3,2,"Occupied blocks per task id, per block age (Count)"
system.cpus12.icache.tags.ratioOccsTaskId::1024,0.000488,"Ratio of occupied blocks and all blocks, per task id (Ratio)"
system.cpus12.icache.tags.tagAccesses,26,Number of tag accesses (Count)
system.cpus12.icache.tags.dataAccesses,26,Number of data accesses (Count)
system.cpus12.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED,2114211250,Cumulative time (in ticks) in various power states (Tick)
system.cpus12.iew.dispatchStatus::running,34,Number of cycles dispatch is running (Cycle)
system.cpus12.iew.dispatchStatus::squashing,2,Number of cycles dispatch is squashing (Cycle)
system.cpus12.iew.dispatchedInsts,27,Number of instructions dispatched to IQ (Count)
system.cpus12.iew.dispSquashedInsts,0,Number of squashed instructions skipped by dispatch (Count)
system.cpus12.iew.dispLoadInsts,8,Number of dispatched load instructions (Count)
system.cpus12.iew.dispStoreInsts,8,Number of dispatched store instructions (Count)
system.cpus12.iew.dispNonSpecInsts,0,Number of dispatched non-speculative instructions (Count)
system.cpus12.iew.iqFullEvents,0,"Number of times the IQ has become full, causing a stall (Count)"
system.cpus12.iew.lsqFullEvents,0,"Number of times the LSQ has become full, causing a stall (Count)"
system.cpus12.iew.memOrderViolationEvents,0,Number of memory order violations (Count)
system.cpus12.iew.predictedTakenIncorrect,0,Number of branches that were predicted taken incorrectly (Count)
system.cpus12.iew.predictedNotTakenIncorrect,0,Number of branches that were predicted not taken incorrectly (Count)
system.cpus12.iew.branchMispredicts,0,Number of branch mispredicts detected at execute (Count)
system.cpus12.iew.instsToCommit,4,Cumulative count of insts sent to commit (Count)
system.cpus12.iew.writebackCount,2,Cumulative count of insts written-back (Count)
system.cpus12.iew.producerInst,1,Number of instructions producing a value (Count)
system.cpus12.iew.consumerInst,13,Number of instructions consuming a value (Count)
system.cpus12.iew.wbRate,0.01227,Insts written-back per cycle ((Count/Cycle))
system.cpus12.iew.wbFanout,0.076923,Average fanout of values written-back ((Count/Count))
system.cpus12.interrupts.clk_domain.clock,16000,Clock period in ticks (Tick)
system.cpus12.l2bus.transDist::ReadResp,2,Transaction distribution (Count)
system.cpus12.l2bus.transDist::ReadSharedReq,2,Transaction distribution (Count)
system.cpus12.l2bus.pktCount_system.cpus12.icache.mem_side_port::system.cpus12.l2cache.cpu_side_port,4,Packet count per connected requestor and responder (Count)
system.cpus12.l2bus.pktCount::total,4,Packet count per connected requestor and responder (Count)
system.cpus12.l2bus.pktSize_system.cpus12.icache.mem_side_port::system.cpus12.l2cache.cpu_side_port,128,Cumulative packet size per connected requestor and responder (Byte)
system.cpus12.l2bus.pktSize::total,128,Cumulative packet size per connected requestor and responder (Byte)
system.cpus12.l2bus.snoops,0,Total snoops (Count)
system.cpus12.l2bus.snoopTraffic,0,Total snoop traffic (Byte)
system.cpus12.l2bus.snoopFanout::samples,2,Request fanout histogram (Count)
system.cpus12.l2bus.snoopFanout::mean,0,Request fanout histogram (Count)
system.cpus12.l2bus.snoopFanout::stdev,0,Request fanout histogram (Count)
system.cpus12.l2bus.snoopFanout::underflows,0,Request fanout histogram (Count)
system.cpus12.l2bus.snoopFanout::0,2,Request fanout histogram (Count)
system.cpus12.l2bus.snoopFanout::1,0,Request fanout histogram (Count)
system.cpus12.l2bus.snoopFanout::2,0,Request fanout histogram (Count)
system.cpus12.l2bus.snoopFanout::overflows,0,Request fanout histogram (Count)
system.cpus12.l2bus.snoopFanout::min_value,0,Request fanout histogram (Count)
system.cpus12.l2bus.snoopFanout::max_value,0,Request fanout histogram (Count)
system.cpus12.l2bus.snoopFanout::total,2,Request fanout histogram (Count)
system.cpus12.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED,2114211250,Cumulative time (in ticks) in various power states (Tick)
system.cpus12.l2bus.reqLayer0.occupancy,2000,Layer occupancy (ticks) (Tick)
system.cpus12.l2bus.reqLayer0.utilization,0.0,Layer utilization (Ratio)
system.cpus12.l2bus.respLayer0.occupancy,6000,Layer occupancy (ticks) (Tick)
system.cpus12.l2bus.respLayer0.utilization,0.0,Layer utilization (Ratio)
system.cpus12.l2bus.snoop_filter.totRequests,2,Total number of requests made to the snoop filter. (Count)
system.cpus12.l2bus.snoop_filter.hitSingleRequests,0,Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.cpus12.l2bus.snoop_filter.hitMultiRequests,0,Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.cpus12.l2bus.snoop_filter.totSnoops,0,Total number of snoops made to the snoop filter. (Count)
system.cpus12.l2bus.snoop_filter.hitSingleSnoops,0,Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.cpus12.l2bus.snoop_filter.hitMultiSnoops,0,Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.cpus12.l2cache.demandMisses::cpus12.inst,2,number of demand (read+write) misses (Count)
system.cpus12.l2cache.demandMisses::total,2,number of demand (read+write) misses (Count)
system.cpus12.l2cache.overallMisses::cpus12.inst,2,number of overall misses (Count)
system.cpus12.l2cache.overallMisses::total,2,number of overall misses (Count)
system.cpus12.l2cache.demandMissLatency::cpus12.inst,279000,number of demand (read+write) miss ticks (Tick)
system.cpus12.l2cache.demandMissLatency::total,279000,number of demand (read+write) miss ticks (Tick)
system.cpus12.l2cache.overallMissLatency::cpus12.inst,279000,number of overall miss ticks (Tick)
system.cpus12.l2cache.overallMissLatency::total,279000,number of overall miss ticks (Tick)
system.cpus12.l2cache.demandAccesses::cpus12.inst,2,number of demand (read+write) accesses (Count)
system.cpus12.l2cache.demandAccesses::total,2,number of demand (read+write) accesses (Count)
system.cpus12.l2cache.overallAccesses::cpus12.inst,2,number of overall (read+write) accesses (Count)
system.cpus12.l2cache.overallAccesses::total,2,number of overall (read+write) accesses (Count)
system.cpus12.l2cache.demandMissRate::cpus12.inst,1,miss rate for demand accesses (Ratio)
system.cpus12.l2cache.demandMissRate::total,1,miss rate for demand accesses (Ratio)
system.cpus12.l2cache.overallMissRate::cpus12.inst,1,miss rate for overall accesses (Ratio)
system.cpus12.l2cache.overallMissRate::total,1,miss rate for overall accesses (Ratio)
system.cpus12.l2cache.demandAvgMissLatency::cpus12.inst,139500,average overall miss latency in ticks ((Tick/Count))
system.cpus12.l2cache.demandAvgMissLatency::total,139500,average overall miss latency in ticks ((Tick/Count))
system.cpus12.l2cache.overallAvgMissLatency::cpus12.inst,139500,average overall miss latency ((Tick/Count))
system.cpus12.l2cache.overallAvgMissLatency::total,139500,average overall miss latency ((Tick/Count))
system.cpus12.l2cache.blockedCycles::no_mshrs,0,number of cycles access was blocked (Cycle)
system.cpus12.l2cache.blockedCycles::no_wbuffers,0,number of cycles access was blocked (Cycle)
system.cpus12.l2cache.blockedCycles::no_targets,0,number of cycles access was blocked (Cycle)
system.cpus12.l2cache.blockedCauses::no_mshrs,0,number of times access was blocked (Count)
system.cpus12.l2cache.blockedCauses::no_wbuffers,0,number of times access was blocked (Count)
system.cpus12.l2cache.blockedCauses::no_targets,0,number of times access was blocked (Count)
system.cpus12.l2cache.avgBlocked::no_mshrs,nan,average number of cycles each access was blocked ((Cycle/Count))
system.cpus12.l2cache.avgBlocked::no_wbuffers,nan,average number of cycles each access was blocked ((Cycle/Count))
system.cpus12.l2cache.avgBlocked::no_targets,nan,average number of cycles each access was blocked ((Cycle/Count))
system.cpus12.l2cache.demandMshrMisses::cpus12.inst,2,number of demand (read+write) MSHR misses (Count)
system.cpus12.l2cache.demandMshrMisses::total,2,number of demand (read+write) MSHR misses (Count)
system.cpus12.l2cache.overallMshrMisses::cpus12.inst,2,number of overall MSHR misses (Count)
system.cpus12.l2cache.overallMshrMisses::total,2,number of overall MSHR misses (Count)
system.cpus12.l2cache.demandMshrMissLatency::cpus12.inst,269000,number of demand (read+write) MSHR miss ticks (Tick)
system.cpus12.l2cache.demandMshrMissLatency::total,269000,number of demand (read+write) MSHR miss ticks (Tick)
system.cpus12.l2cache.overallMshrMissLatency::cpus12.inst,269000,number of overall MSHR miss ticks (Tick)
system.cpus12.l2cache.overallMshrMissLatency::total,269000,number of overall MSHR miss ticks (Tick)
system.cpus12.l2cache.demandMshrMissRate::cpus12.inst,1,mshr miss ratio for demand accesses (Ratio)
system.cpus12.l2cache.demandMshrMissRate::total,1,mshr miss ratio for demand accesses (Ratio)
system.cpus12.l2cache.overallMshrMissRate::cpus12.inst,1,mshr miss ratio for overall accesses (Ratio)
system.cpus12.l2cache.overallMshrMissRate::total,1,mshr miss ratio for overall accesses (Ratio)
system.cpus12.l2cache.demandAvgMshrMissLatency::cpus12.inst,134500,average overall mshr miss latency ((Tick/Count))
system.cpus12.l2cache.demandAvgMshrMissLatency::total,134500,average overall mshr miss latency ((Tick/Count))
system.cpus12.l2cache.overallAvgMshrMissLatency::cpus12.inst,134500,average overall mshr miss latency ((Tick/Count))
system.cpus12.l2cache.overallAvgMshrMissLatency::total,134500,average overall mshr miss latency ((Tick/Count))
system.cpus12.l2cache.replacements,0,number of replacements (Count)
system.cpus12.l2cache.ReadSharedReq.misses::cpus12.inst,2,number of ReadSharedReq misses (Count)
system.cpus12.l2cache.ReadSharedReq.misses::total,2,number of ReadSharedReq misses (Count)
system.cpus12.l2cache.ReadSharedReq.missLatency::cpus12.inst,279000,number of ReadSharedReq miss ticks (Tick)
system.cpus12.l2cache.ReadSharedReq.missLatency::total,279000,number of ReadSharedReq miss ticks (Tick)
system.cpus12.l2cache.ReadSharedReq.accesses::cpus12.inst,2,number of ReadSharedReq accesses(hits+misses) (Count)
system.cpus12.l2cache.ReadSharedReq.accesses::total,2,number of ReadSharedReq accesses(hits+misses) (Count)
system.cpus12.l2cache.ReadSharedReq.missRate::cpus12.inst,1,miss rate for ReadSharedReq accesses (Ratio)
system.cpus12.l2cache.ReadSharedReq.missRate::total,1,miss rate for ReadSharedReq accesses (Ratio)
system.cpus12.l2cache.ReadSharedReq.avgMissLatency::cpus12.inst,139500,average ReadSharedReq miss latency ((Tick/Count))
system.cpus12.l2cache.ReadSharedReq.avgMissLatency::total,139500,average ReadSharedReq miss latency ((Tick/Count))
system.cpus12.l2cache.ReadSharedReq.mshrMisses::cpus12.inst,2,number of ReadSharedReq MSHR misses (Count)
system.cpus12.l2cache.ReadSharedReq.mshrMisses::total,2,number of ReadSharedReq MSHR misses (Count)
system.cpus12.l2cache.ReadSharedReq.mshrMissLatency::cpus12.inst,269000,number of ReadSharedReq MSHR miss ticks (Tick)
system.cpus12.l2cache.ReadSharedReq.mshrMissLatency::total,269000,number of ReadSharedReq MSHR miss ticks (Tick)
system.cpus12.l2cache.ReadSharedReq.mshrMissRate::cpus12.inst,1,mshr miss rate for ReadSharedReq accesses (Ratio)
system.cpus12.l2cache.ReadSharedReq.mshrMissRate::total,1,mshr miss rate for ReadSharedReq accesses (Ratio)
system.cpus12.l2cache.ReadSharedReq.avgMshrMissLatency::cpus12.inst,134500,average ReadSharedReq mshr miss latency ((Tick/Count))
system.cpus12.l2cache.ReadSharedReq.avgMshrMissLatency::total,134500,average ReadSharedReq mshr miss latency ((Tick/Count))
system.cpus12.l2cache.power_state.pwrStateResidencyTicks::UNDEFINED,2114211250,Cumulative time (in ticks) in various power states (Tick)
system.cpus12.l2cache.tags.tagsInUse,1.999805,Average ticks per tags in use ((Tick/Count))
system.cpus12.l2cache.tags.totalRefs,0,Total number of references to valid blocks. (Count)
system.cpus12.l2cache.tags.sampledRefs,0,Sample count of references to valid blocks. (Count)
system.cpus12.l2cache.tags.avgRefs,nan,Average number of references to valid blocks. ((Count/Count))
system.cpus12.l2cache.tags.warmupTick,131000,The tick when the warmup percentage was hit. (Tick)
system.cpus12.l2cache.tags.occupancies::cpus12.inst,1.999805,"Average occupied blocks per tick, per requestor ((Count/Tick))"
system.cpus12.l2cache.tags.avgOccs::cpus12.inst,6.1e-05,Average percentage of cache occupancy ((Ratio/Tick))
system.cpus12.l2cache.tags.avgOccs::total,6.1e-05,Average percentage of cache occupancy ((Ratio/Tick))
system.cpus12.l2cache.tags.occupanciesTaskId::1024,2,Occupied blocks per task id (Count)
system.cpus12.l2cache.tags.ageTaskId_1024::3,2,"Occupied blocks per task id, per block age (Count)"
system.cpus12.l2cache.tags.ratioOccsTaskId::1024,6.1e-05,"Ratio of occupied blocks and all blocks, per task id (Ratio)"
system.cpus12.l2cache.tags.tagAccesses,18,Number of tag accesses (Count)
system.cpus12.l2cache.tags.dataAccesses,18,Number of data accesses (Count)
system.cpus12.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED,2114211250,Cumulative time (in ticks) in various power states (Tick)
system.cpus12.lsq0.forwLoads,0,Number of loads that had data forwarded from stores (Count)
system.cpus12.lsq0.squashedLoads,8,Number of loads squashed (Count)
system.cpus12.lsq0.ignoredResponses,0,Number of memory responses ignored because the instruction is squashed (Count)
system.cpus12.lsq0.memOrderViolation,0,Number of memory ordering violations (Count)
system.cpus12.lsq0.squashedStores,8,Number of stores squashed (Count)
system.cpus12.lsq0.rescheduledLoads,0,Number of loads that were rescheduled (Count)
system.cpus12.lsq0.blockedByCache,0,Number of times an access to memory failed due to the cache being blocked (Count)
system.cpus12.lsq0.addedLoadsAndStores,16,Number of loads and stores written to the Load Store Queue (Count)
system.cpus12.lsq0.lqAvgOccupancy,0.0,Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpus12.lsq0.sqAvgOccupancy,0.0,Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpus12.mmu.dtb.rdAccesses,1,TLB accesses on read requests (Count)
system.cpus12.mmu.dtb.wrAccesses,0,TLB accesses on write requests (Count)
system.cpus12.mmu.dtb.exAccesses,0,TLB accesses on execute (instr) requests (Count)
system.cpus12.mmu.dtb.rdMisses,1,TLB misses on read requests (Count)
system.cpus12.mmu.dtb.wrMisses,0,TLB misses on write requests (Count)
system.cpus12.mmu.dtb.exMisses,0,TLB misses on execute (instr) requests (Count)
system.cpus12.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED,2114211250,Cumulative time (in ticks) in various power states (Tick)
system.cpus12.mmu.itb.rdAccesses,0,TLB accesses on read requests (Count)
system.cpus12.mmu.itb.wrAccesses,0,TLB accesses on write requests (Count)
system.cpus12.mmu.itb.exAccesses,3,TLB accesses on execute (instr) requests (Count)
system.cpus12.mmu.itb.rdMisses,0,TLB misses on read requests (Count)
system.cpus12.mmu.itb.wrMisses,0,TLB misses on write requests (Count)
system.cpus12.mmu.itb.exMisses,1,TLB misses on execute (instr) requests (Count)
system.cpus12.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED,2114211250,Cumulative time (in ticks) in various power states (Tick)
system.cpus12.power_state.pwrStateResidencyTicks::ON,2114211250,Cumulative time (in ticks) in various power states (Tick)
system.cpus12.rename.status::Running,4,Number of cycles rename is running (Cycle)
system.cpus12.rename.status::Idle,30,Number of cycles rename is idle (Cycle)
system.cpus12.rename.status::Squashing,2,Number of cycles rename is squashing (Cycle)
system.cpus12.rename.renamedInsts,27,Number of instructions processed by rename (Count)
system.cpus12.rename.renamedOperands,58,Number of destination operands rename has renamed (Count)
system.cpus12.rename.lookups,128,Number of register rename lookups that rename has made (Count)
system.cpus12.rename.intLookups,56,Number of integer rename lookups (Count)
system.cpus12.rename.committedMaps,2,Number of HB maps that are committed (Count)
system.cpus12.rename.undoneMaps,56,Number of HB maps that are undone due to squashing (Count)
system.cpus12.rename.serializing,0,count of serializing insts renamed (Count)
system.cpus12.rename.tempSerializing,0,count of temporary serializing insts renamed (Count)
system.cpus12.rename.skidInsts,0,count of insts added to the skid buffer (Count)
system.cpus12.rename.intReturned,2,count of registers freed and written back to integer free list (Count)
system.cpus12.rob.reads,48,The number of ROB reads (Count)
system.cpus12.rob.writes,55,The number of ROB writes (Count)
system.cpus12.thread_0.numInsts,2,Number of Instructions committed (Count)
system.cpus12.thread_0.numOps,2,Number of Ops committed (Count)
system.cpus12.thread_0.numMemRefs,0,Number of Memory References (Count)
system.cpus12.workload.numSyscalls,1,Number of system calls (Count)
system.cpus13.numCycles,206,Number of cpu cycles simulated (Cycle)
system.cpus13.cpi,103.0,CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpus13.ipc,0.009709,IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpus13.numWorkItemsStarted,0,Number of work items this cpu started (Count)
system.cpus13.numWorkItemsCompleted,0,Number of work items this cpu completed (Count)
system.cpus13.instsAdded,27,Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpus13.instsIssued,4,Number of instructions issued (Count)
system.cpus13.squashedInstsExamined,25,Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpus13.squashedOperandsExamined,128,Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpus13.numIssuedDist::samples,36,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::mean,0.111111,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::stdev,0.522509,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::underflows,0,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::0,34,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::1,1,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::2,0,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::3,1,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::4,0,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::5,0,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::6,0,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::7,0,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::8,0,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::overflows,0,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::min_value,0,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::max_value,3,Number of insts issued each cycle (Count)
system.cpus13.numIssuedDist::total,36,Number of insts issued each cycle (Count)
system.cpus13.statFuBusy::No_OpClass,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::IntAlu,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::IntMult,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::IntDiv,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::FloatAdd,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::FloatCmp,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::FloatCvt,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::FloatMult,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::FloatMultAcc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::FloatDiv,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::FloatMisc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::FloatSqrt,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdAdd,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdAddAcc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdAlu,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdCmp,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdCvt,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdMisc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdMult,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdMultAcc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdMatMultAcc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdShift,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdShiftAcc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdDiv,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdSqrt,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatAdd,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatAlu,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatCmp,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatCvt,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatDiv,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatMisc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatMult,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatMultAcc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatMatMultAcc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatSqrt,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdReduceAdd,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdReduceAlu,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdReduceCmp,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatReduceAdd,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdFloatReduceCmp,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdAes,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdAesMix,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdSha1Hash,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdSha1Hash2,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdSha256Hash,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdSha256Hash2,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdShaSigma2,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdShaSigma3,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdSha3,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdSm4e,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdCrc,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdPredAlu,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdDotProd,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::Matrix,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::MatrixMov,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::MatrixOP,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::MemRead,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::MemWrite,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::FloatMemRead,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::FloatMemWrite,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::InstPrefetch,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdUnitStrideLoad,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdUnitStrideStore,0,attempts to use FU when none available (Count)
system.cpus13.statFuBusy::SimdUnitStrideMaskLoad,0,attempts to use FU when none available (Count)
